INDEX_,DATE_TIME,SEASON,YEAR,MONTH,MONTH_NAME,DAY_NAME,HOUR,HOUR_INTERVAL,ACCNUM,INVTYPE,INVAGE,INJURY,DISTRICT,NEIGHBOURHOOD,VEHTYPE,VEHICLE_CATEGORY,ALCOHOL
80497763,2016-01-28 21:30:00,Winter,2016,1,January,Thursday,21,21:00 to 21:59,6000168422,Pedestrian,55 to 59,Major,Scarborough,Rouge (131),<Null>,Null,<Null>
80632232,2016-01-29 12:25:00,Winter,2016,1,January,Friday,12,12:00 to 12:59,6000171366,Driver,45 to 49,None,Scarborough,Woburn (137),"Automobile, Station Wagon",Automobile,<Null>
80632233,2016-01-29 12:25:00,Winter,2016,1,January,Friday,12,12:00 to 12:59,6000171366,Motorcycle Driver,55 to 59,Major,Scarborough,Woburn (137),Motorcycle,Recreational,<Null>
80485305,2016-01-30 17:53:00,Winter,2016,1,January,Saturday,17,17:00 to 17:59,6000179020,Driver,35 to 39,None,Toronto and East York,Dovercourt-Wallace Emerson-Junction (93),"Automobile, Station Wagon",Automobile,<Null>
80485306,2016-01-30 17:53:00,Winter,2016,1,January,Saturday,17,17:00 to 17:59,6000179020,Pedestrian,90 to 94,Fatal,Toronto and East York,Dovercourt-Wallace Emerson-Junction (93),<Null>,Null,<Null>
80485307,2016-01-31 02:30:00,Winter,2016,1,January,Sunday,02,02:00 to 02:59,6000181395,Driver,50 to 54,Minor,Etobicoke York,York University Heights (27),"Automobile, Station Wagon",Automobile,Yes
80485308,2016-01-31 02:30:00,Winter,2016,1,January,Sunday,02,02:00 to 02:59,6000181395,Passenger,55 to 59,Minor,Etobicoke York,York University Heights (27),<Null>,Null,Yes
80485309,2016-01-31 02:30:00,Winter,2016,1,January,Sunday,02,02:00 to 02:59,6000181395,Passenger,45 to 49,Fatal,Etobicoke York,York University Heights (27),<Null>,Null,Yes
80498044,2016-02-01 03:20:00,Winter,2016,2,February,Monday,03,03:00 to 03:59,6000186933,Driver,30 to 34,Major,Scarborough,L'Amoreaux (117),"Automobile, Station Wagon",Automobile,<Null>
80498045,2016-02-01 03:20:00,Winter,2016,2,February,Monday,03,03:00 to 03:59,6000186933,Driver,65 to 69,Minimal,Scarborough,L'Amoreaux (117),Delivery Van,Other,<Null>
80485310,2016-02-01 10:33:00,Winter,2016,2,February,Monday,10,10:00 to 10:59,6000188538,Driver,85 to 89,Fatal,Etobicoke York,New Toronto (18),"Automobile, Station Wagon",Automobile,<Null>
80485311,2016-02-01 10:33:00,Winter,2016,2,February,Monday,10,10:00 to 10:59,6000188538,Driver,30 to 34,Minimal,Etobicoke York,New Toronto (18),"Automobile, Station Wagon",Automobile,<Null>
80632307,2016-02-02 16:16:00,Winter,2016,2,February,Tuesday,16,16:00 to 16:59,6000197047,Driver,40 to 44,None,Etobicoke York,Glenfield-Jane Heights (25),Pick Up Truck,Automobile,<Null>
80632308,2016-02-02 16:16:00,Winter,2016,2,February,Tuesday,16,16:00 to 16:59,6000197047,Pedestrian,55 to 59,Major,Etobicoke York,Glenfield-Jane Heights (25),<Null>,Null,<Null>
80498271,2016-02-06 02:33:00,Winter,2016,2,February,Saturday,02,02:00 to 02:59,6000218872,Driver,30 to 34,Major,Etobicoke York,Willowridge-Martingrove-Richview (7),Passenger Van,Automobile,<Null>
80498272,2016-02-06 02:33:00,Winter,2016,2,February,Saturday,02,02:00 to 02:59,6000218872,Passenger,35 to 39,Major,Etobicoke York,Willowridge-Martingrove-Richview (7),<Null>,Null,<Null>
80498278,2016-02-06 05:00:00,Winter,2016,2,February,Saturday,05,05:00 to 05:59,6000219266,Driver,25 to 29,Major,Toronto and East York,Junction Area (90),"Automobile, Station Wagon",Automobile,<Null>
80485351,2016-02-10 09:54:00,Winter,2016,2,February,Wednesday,09,09:00 to 09:59,6000243323,Driver,45 to 49,Minimal,North York,Newtonbrook East (50),"Automobile, Station Wagon",Automobile,<Null>
80485352,2016-02-10 09:54:00,Winter,2016,2,February,Wednesday,09,09:00 to 09:59,6000243323,Pedestrian,80 to 84,Fatal,North York,Newtonbrook East (50),<Null>,Null,<Null>
80498705,2016-02-13 10:18:00,Winter,2016,2,February,Saturday,10,10:00 to 10:59,6000261829,Driver,75 to 79,None,Etobicoke York,York University Heights (27),"Automobile, Station Wagon",Automobile,<Null>
80498706,2016-02-13 10:18:00,Winter,2016,2,February,Saturday,10,10:00 to 10:59,6000261829,Pedestrian,70 to 74,Fatal,Etobicoke York,York University Heights (27),<Null>,Null,<Null>
80498707,2016-02-13 10:18:00,Winter,2016,2,February,Saturday,10,10:00 to 10:59,6000261829,Passenger,60 to 64,None,Etobicoke York,York University Heights (27),<Null>,Null,<Null>
80498708,2016-02-13 10:18:00,Winter,2016,2,February,Saturday,10,10:00 to 10:59,6000261829,Passenger,45 to 49,None,Etobicoke York,York University Heights (27),<Null>,Null,<Null>
80501739,2016-02-18 13:15:00,Winter,2016,2,February,Thursday,13,13:00 to 13:59,6000291466,Driver,30 to 34,None,Toronto and East York,Taylor-Massey (61),Delivery Van,Other,<Null>
80501740,2016-02-18 13:15:00,Winter,2016,2,February,Thursday,13,13:00 to 13:59,6000291466,Pedestrian,70 to 74,Fatal,Toronto and East York,Taylor-Massey (61),<Null>,Null,<Null>
80498960,2016-02-18 22:30:00,Winter,2016,2,February,Thursday,22,22:00 to 22:59,6000294353,Driver,30 to 34,None,Toronto and East York,Roncesvalles (86),Municipal Transit Bus (TTC),Other,<Null>
80498961,2016-02-18 22:30:00,Winter,2016,2,February,Thursday,22,22:00 to 22:59,6000294353,Pedestrian,70 to 74,Fatal,Toronto and East York,Roncesvalles (86),<Null>,Null,<Null>
80499093,2016-02-20 17:17:00,Winter,2016,2,February,Saturday,17,17:00 to 17:59,6000304875,Driver,35 to 39,None,Scarborough,Woburn (137),"Automobile, Station Wagon",Automobile,<Null>
80499094,2016-02-20 17:17:00,Winter,2016,2,February,Saturday,17,17:00 to 17:59,6000304875,Cyclist,35 to 39,Major,Scarborough,Woburn (137),Bicycle,People,<Null>
80499148,2016-02-21 01:47:00,Winter,2016,2,February,Sunday,01,01:00 to 01:59,6000307200,Driver,25 to 29,None,Etobicoke York,Islington-City Centre West (14),"Automobile, Station Wagon",Automobile,Yes
80499149,2016-02-21 01:47:00,Winter,2016,2,February,Sunday,01,01:00 to 01:59,6000307200,Pedestrian,20 to 24,Major,Etobicoke York,Islington-City Centre West (14),<Null>,Null,Yes
80499150,2016-02-21 01:47:00,Winter,2016,2,February,Sunday,01,01:00 to 01:59,6000307200,Pedestrian,25 to 29,Major,Etobicoke York,Islington-City Centre West (14),<Null>,Null,Yes
80499195,2016-02-21 17:30:00,Winter,2016,2,February,Sunday,17,17:00 to 17:59,6000310754,Truck Driver,50 to 54,None,Etobicoke York,West Humber-Clairville (1),"Truck - Closed (Blazer, etc)",Automobile,<Null>
80499196,2016-02-21 17:30:00,Winter,2016,2,February,Sunday,17,17:00 to 17:59,6000310754,Pedestrian,30 to 34,Major,Etobicoke York,West Humber-Clairville (1),<Null>,Null,<Null>
80499268,2016-02-23 21:46:00,Winter,2016,2,February,Tuesday,21,21:00 to 21:59,6000324191,Driver,35 to 39,Minor,Toronto and East York,Trinity-Bellwoods (81),"Automobile, Station Wagon",Automobile,<Null>
80499269,2016-02-23 21:46:00,Winter,2016,2,February,Tuesday,21,21:00 to 21:59,6000324191,Pedestrian,45 to 49,Major,Toronto and East York,Trinity-Bellwoods (81),<Null>,Null,<Null>
80499344,2016-02-25 09:12:00,Winter,2016,2,February,Thursday,09,09:00 to 09:59,6000332112,Driver,unknown,None,North York,Don Valley Village (47),"Automobile, Station Wagon",Automobile,<Null>
80499345,2016-02-25 09:12:00,Winter,2016,2,February,Thursday,09,09:00 to 09:59,6000332112,Pedestrian,55 to 59,Major,North York,Don Valley Village (47),<Null>,Null,<Null>
80632424,2016-02-25 16:25:00,Winter,2016,2,February,Thursday,16,16:00 to 16:59,6000334615,Driver,75 to 79,None,Etobicoke York,Humber Summit (21),"Automobile, Station Wagon",Automobile,<Null>
80632425,2016-02-25 16:25:00,Winter,2016,2,February,Thursday,16,16:00 to 16:59,6000334615,Pedestrian,35 to 39,Major,Etobicoke York,Humber Summit (21),<Null>,Null,<Null>
80632426,2016-02-28 22:40:00,Winter,2016,2,February,Sunday,22,22:00 to 22:59,6000353935,Driver,20 to 24,None,North York,Victoria Village (43),"Automobile, Station Wagon",Automobile,<Null>
80632427,2016-02-28 22:40:00,Winter,2016,2,February,Sunday,22,22:00 to 22:59,6000353935,Driver,25 to 29,Minor,North York,Victoria Village (43),"Automobile, Station Wagon",Automobile,<Null>
80632428,2016-02-28 22:40:00,Winter,2016,2,February,Sunday,22,22:00 to 22:59,6000353935,Passenger,15 to 19,Major,North York,Victoria Village (43),<Null>,Null,<Null>
80632431,2016-02-29 19:30:00,Winter,2016,2,February,Monday,19,19:00 to 19:59,6000365779,Driver,30 to 34,None,Toronto and East York,Danforth East York (59),"Automobile, Station Wagon",Automobile,<Null>
80632432,2016-02-29 19:30:00,Winter,2016,2,February,Monday,19,19:00 to 19:59,6000365779,Pedestrian,60 to 64,Major,Toronto and East York,Danforth East York (59),<Null>,Null,<Null>
80632429,2016-02-29 19:39:00,Winter,2016,2,February,Monday,19,19:00 to 19:59,6000359502,Driver,55 to 59,None,Etobicoke York,West Humber-Clairville (1),"Automobile, Station Wagon",Automobile,<Null>
80632430,2016-02-29 19:39:00,Winter,2016,2,February,Monday,19,19:00 to 19:59,6000359502,Pedestrian,50 to 54,Major,Etobicoke York,West Humber-Clairville (1),<Null>,Null,<Null>
80512152,2016-03-01 11:17:00,Winter,2016,3,March,Tuesday,11,11:00 to 11:59,6000362720,Driver,45 to 49,None,Toronto and East York,Casa Loma (96),"Automobile, Station Wagon",Automobile,<Null>
80512153,2016-03-01 11:17:00,Winter,2016,3,March,Tuesday,11,11:00 to 11:59,6000362720,Passenger,75 to 79,None,Toronto and East York,Casa Loma (96),<Null>,Null,<Null>
80512154,2016-03-01 11:17:00,Winter,2016,3,March,Tuesday,11,11:00 to 11:59,6000362720,Pedestrian,40 to 44,Major,Toronto and East York,Casa Loma (96),<Null>,Null,<Null>
80503179,2016-03-03 12:55:00,Winter,2016,3,March,Thursday,12,12:00 to 12:59,6000375289,Driver,45 to 49,Major,North York,Pleasant View (46),"Automobile, Station Wagon",Automobile,<Null>
80503180,2016-03-03 12:55:00,Winter,2016,3,March,Thursday,12,12:00 to 12:59,6000375289,Driver,60 to 64,Minor,North York,Pleasant View (46),"Automobile, Station Wagon",Automobile,<Null>
80503181,2016-03-03 12:55:00,Winter,2016,3,March,Thursday,12,12:00 to 12:59,6000375289,Driver,80 to 84,Minor,North York,Pleasant View (46),"Automobile, Station Wagon",Automobile,<Null>
80503182,2016-03-03 12:55:00,Winter,2016,3,March,Thursday,12,12:00 to 12:59,6000375289,Passenger,65 to 69,Minor,North York,Pleasant View (46),<Null>,Null,<Null>
80501886,2016-03-04 14:11:00,Winter,2016,3,March,Friday,14,14:00 to 14:59,6000381883,Truck Driver,30 to 34,None,Toronto and East York,Moss Park (73),Truck - Dump,Other,<Null>
80501887,2016-03-04 14:11:00,Winter,2016,3,March,Friday,14,14:00 to 14:59,6000381883,Pedestrian,30 to 34,Fatal,Toronto and East York,Moss Park (73),<Null>,Null,<Null>
80501993,2016-03-08 21:06:00,Winter,2016,3,March,Tuesday,21,21:00 to 21:59,6000408814,Driver,30 to 34,None,North York,Forest Hill North (102),"Bus (Other) (Go Bus, Gray Coach)",Other,<Null>
80501994,2016-03-08 21:06:00,Winter,2016,3,March,Tuesday,21,21:00 to 21:59,6000408814,Pedestrian,20 to 24,Major,North York,Forest Hill North (102),<Null>,Null,<Null>
80501998,2016-03-09 10:14:00,Winter,2016,3,March,Wednesday,10,10:00 to 10:59,6000411466,Driver,65 to 69,None,Etobicoke York,Mount Olive-Silverstone-Jamestown (2),"Automobile, Station Wagon",Automobile,<Null>
80501999,2016-03-09 10:14:00,Winter,2016,3,March,Wednesday,10,10:00 to 10:59,6000411466,Pedestrian,65 to 69,Major,Etobicoke York,Mount Olive-Silverstone-Jamestown (2),<Null>,Null,<Null>
80500883,2016-03-09 18:35:00,Winter,2016,3,March,Wednesday,18,18:00 to 18:59,6000414700,Motorcycle Driver,25 to 29,Fatal,Etobicoke York,Humber Summit (21),Motorcycle,Recreational,<Null>
80502072,2016-03-11 10:37:00,Winter,2016,3,March,Friday,10,10:00 to 10:59,6000424606,Driver,40 to 44,Minor,Etobicoke York,West Humber-Clairville (1),"Automobile, Station Wagon",Automobile,<Null>
80502073,2016-03-11 10:37:00,Winter,2016,3,March,Friday,10,10:00 to 10:59,6000424606,Truck Driver,45 to 49,Minimal,Etobicoke York,West Humber-Clairville (1),Truck - Dump,Other,<Null>
80502074,2016-03-11 10:37:00,Winter,2016,3,March,Friday,10,10:00 to 10:59,6000424606,Passenger,20 to 24,Major,Etobicoke York,West Humber-Clairville (1),<Null>,Null,<Null>
80502169,2016-03-12 22:35:00,Winter,2016,3,March,Saturday,22,22:00 to 22:59,6000434518,Driver,15 to 19,Minimal,North York,Mount Pleasant West (104),"Automobile, Station Wagon",Automobile,<Null>
80502170,2016-03-12 22:35:00,Winter,2016,3,March,Saturday,22,22:00 to 22:59,6000434518,Driver,70 to 74,None,North York,Mount Pleasant West (104),"Automobile, Station Wagon",Automobile,<Null>
80502171,2016-03-12 22:35:00,Winter,2016,3,March,Saturday,22,22:00 to 22:59,6000434518,Passenger,15 to 19,None,North York,Mount Pleasant West (104),<Null>,Null,<Null>
80502172,2016-03-12 22:35:00,Winter,2016,3,March,Saturday,22,22:00 to 22:59,6000434518,Passenger,65 to 69,None,North York,Mount Pleasant West (104),<Null>,Null,<Null>
80502173,2016-03-12 22:35:00,Winter,2016,3,March,Saturday,22,22:00 to 22:59,6000434518,Pedestrian,60 to 64,Major,North York,Mount Pleasant West (104),<Null>,Null,<Null>
80502197,2016-03-13 08:56:00,Winter,2016,3,March,Sunday,08,08:00 to 08:59,6000436156,Driver,75 to 79,None,Toronto and East York,South Parkdale (85),"Automobile, Station Wagon",Automobile,<Null>
80502198,2016-03-13 08:56:00,Winter,2016,3,March,Sunday,08,08:00 to 08:59,6000436156,Passenger,80 to 84,Minimal,Toronto and East York,South Parkdale (85),<Null>,Null,<Null>
80502199,2016-03-13 08:56:00,Winter,2016,3,March,Sunday,08,08:00 to 08:59,6000436156,Pedestrian,85 to 89,Major,Toronto and East York,South Parkdale (85),<Null>,Null,<Null>
80502217,2016-03-14 03:00:00,Winter,2016,3,March,Monday,03,03:00 to 03:59,6000440482,Driver,25 to 29,Major,Etobicoke York,Pelmo Park-Humberlea (23),"Automobile, Station Wagon",Automobile,Yes
80502218,2016-03-14 03:00:00,Winter,2016,3,March,Monday,03,03:00 to 03:59,6000440482,Passenger,25 to 29,Minor,Etobicoke York,Pelmo Park-Humberlea (23),<Null>,Null,Yes
80000079,2016-03-14 09:52:00,Winter,2016,3,March,Monday,09,09:00 to 09:59,6000441684,Passenger,55 to 59,Fatal,North York,Hillcrest Village (48),<Null>,Null,<Null>
80501541,2016-03-14 09:52:00,Winter,2016,3,March,Monday,09,09:00 to 09:59,6000441684,Driver,55 to 59,Minimal,North York,Hillcrest Village (48),"Automobile, Station Wagon",Automobile,<Null>
80501542,2016-03-14 09:52:00,Winter,2016,3,March,Monday,09,09:00 to 09:59,6000441684,Driver,40 to 44,Minimal,North York,Hillcrest Village (48),"Automobile, Station Wagon",Automobile,<Null>
80502239,2016-03-14 17:39:00,Winter,2016,3,March,Monday,17,17:00 to 17:59,6000444329,Driver,20 to 24,None,Toronto and East York,Danforth East York (59),"Automobile, Station Wagon",Automobile,<Null>
80502240,2016-03-14 17:39:00,Winter,2016,3,March,Monday,17,17:00 to 17:59,6000444329,Pedestrian,35 to 39,Major,Toronto and East York,Danforth East York (59),<Null>,Null,<Null>
80502713,2016-03-20 03:03:00,Winter,2016,3,March,Sunday,03,03:00 to 03:59,6000477912,Driver,15 to 19,None,Toronto and East York,Bay Street Corridor (76),"Automobile, Station Wagon",Automobile,<Null>
80502714,2016-03-20 03:03:00,Winter,2016,3,March,Sunday,03,03:00 to 03:59,6000477912,Driver,35 to 39,Major,Toronto and East York,Bay Street Corridor (76),"Automobile, Station Wagon",Automobile,<Null>
80565103,2016-09-05 02:20:00,Summer,2016,9,September,Monday,02,02:00 to 02:59,6001573551,Passenger,25 to 29,Fatal,Toronto and East York,Rosedale-Moore Park (98),<Null>,Null,Yes
80565104,2016-09-05 02:20:00,Summer,2016,9,September,Monday,02,02:00 to 02:59,6001573551,Driver,20 to 24,Minor,Toronto and East York,Rosedale-Moore Park (98),"Automobile, Station Wagon",Automobile,Yes
80565105,2016-09-05 02:20:00,Summer,2016,9,September,Monday,02,02:00 to 02:59,6001573551,Passenger,25 to 29,Minor,Toronto and East York,Rosedale-Moore Park (98),<Null>,Null,Yes
80565106,2016-09-05 02:20:00,Summer,2016,9,September,Monday,02,02:00 to 02:59,6001573551,Passenger,15 to 19,Minor,Toronto and East York,Rosedale-Moore Park (98),<Null>,Null,Yes
80717563,2016-09-05 16:00:00,Summer,2016,9,September,Monday,16,16:00 to 16:59,6001576323,Driver,80 to 84,None,Scarborough,Birchcliffe-Cliffside (122),"Automobile, Station Wagon",Automobile,<Null>
80717564,2016-09-05 16:00:00,Summer,2016,9,September,Monday,16,16:00 to 16:59,6001576323,Motorcycle Driver,55 to 59,Major,Scarborough,Birchcliffe-Cliffside (122),Motorcycle,Recreational,<Null>
80717565,2016-09-05 16:00:00,Summer,2016,9,September,Monday,16,16:00 to 16:59,6001576323,Driver,50 to 54,None,Scarborough,Birchcliffe-Cliffside (122),"Automobile, Station Wagon",Automobile,<Null>
80717566,2016-09-05 16:00:00,Summer,2016,9,September,Monday,16,16:00 to 16:59,6001576323,Passenger,50 to 54,None,Scarborough,Birchcliffe-Cliffside (122),<Null>,Null,<Null>
80717567,2016-09-05 16:00:00,Summer,2016,9,September,Monday,16,16:00 to 16:59,6001576323,Passenger,55 to 59,None,Scarborough,Birchcliffe-Cliffside (122),<Null>,Null,<Null>
80632178,2016-09-05 19:13:00,Summer,2016,9,September,Monday,19,19:00 to 19:59,6001577121,Driver,35 to 39,None,Toronto and East York,Moss Park (73),"Automobile, Station Wagon",Automobile,<Null>
80632179,2016-09-05 19:13:00,Summer,2016,9,September,Monday,19,19:00 to 19:59,6001577121,Cyclist,45 to 49,Major,Toronto and East York,Moss Park (73),Bicycle,People,<Null>
80717845,2016-09-06 16:43:00,Summer,2016,9,September,Tuesday,16,16:00 to 16:59,6001582808,Driver,25 to 29,None,Etobicoke York,West Humber-Clairville (1),"Automobile, Station Wagon",Automobile,<Null>
80717846,2016-09-06 16:43:00,Summer,2016,9,September,Tuesday,16,16:00 to 16:59,6001582808,Driver,50 to 54,Major,Etobicoke York,West Humber-Clairville (1),"Automobile, Station Wagon",Automobile,<Null>
80717847,2016-09-06 16:43:00,Summer,2016,9,September,Tuesday,16,16:00 to 16:59,6001582808,Passenger,25 to 29,None,Etobicoke York,West Humber-Clairville (1),<Null>,Null,<Null>
80717848,2016-09-06 16:43:00,Summer,2016,9,September,Tuesday,16,16:00 to 16:59,6001582808,Passenger,15 to 19,None,Etobicoke York,West Humber-Clairville (1),<Null>,Null,<Null>
80719261,2016-09-06 20:40:00,Summer,2016,9,September,Tuesday,20,20:00 to 20:59,6001719331,Driver,40 to 44,None,Toronto and East York,South Riverdale (70),"Automobile, Station Wagon",Automobile,<Null>
80719262,2016-09-06 20:40:00,Summer,2016,9,September,Tuesday,20,20:00 to 20:59,6001719331,Pedestrian,60 to 64,Major,Toronto and East York,South Riverdale (70),<Null>,Null,<Null>
80887736,2016-09-07 00:28:00,Summer,2016,9,September,Wednesday,00,00:00 to 00:59,6001585257,Pedestrian,20 to 24,Major,Scarborough,Bendale (127),<Null>,Null,Yes
80887737,2016-09-07 00:28:00,Summer,2016,9,September,Wednesday,00,00:00 to 00:59,6001585257,Driver,30 to 34,None,Scarborough,Bendale (127),"Automobile, Station Wagon",Automobile,Yes
80769408,2016-09-08 00:37:00,Summer,2016,9,September,Thursday,00,00:00 to 00:59,6001592206,Driver,50 to 54,None,Scarborough,Malvern (132),"Automobile, Station Wagon",Automobile,<Null>
80769437,2016-09-08 00:37:00,Summer,2016,9,September,Thursday,00,00:00 to 00:59,6001592206,Other,unknown,None,Scarborough,Malvern (132),Truck - Dump,Other,<Null>
80769438,2016-09-08 00:37:00,Summer,2016,9,September,Thursday,00,00:00 to 00:59,6001592206,Passenger,45 to 49,Major,Scarborough,Malvern (132),<Null>,Null,<Null>
80717660,2016-09-09 06:10:00,Summer,2016,9,September,Friday,06,06:00 to 06:59,6001599913,Driver,35 to 39,Major,North York,L'Amoreaux (117),"Automobile, Station Wagon",Automobile,<Null>
80784554,2016-09-09 17:33:00,Summer,2016,9,September,Friday,17,17:00 to 17:59,6001603750,Driver,unknown,None,Toronto and East York,Oakwood Village (107),"Automobile, Station Wagon",Automobile,<Null>
80784555,2016-09-09 17:33:00,Summer,2016,9,September,Friday,17,17:00 to 17:59,6001603750,Pedestrian,15 to 19,Major,Toronto and East York,Oakwood Village (107),<Null>,Null,<Null>
80632188,2016-09-09 23:05:00,Summer,2016,9,September,Friday,23,23:00 to 23:59,6001605609,Driver,30 to 34,Minor,North York,Bathurst Manor (34),"Automobile, Station Wagon",Automobile,<Null>
80632189,2016-09-09 23:05:00,Summer,2016,9,September,Friday,23,23:00 to 23:59,6001605609,Pedestrian,50 to 54,Major,North York,Bathurst Manor (34),<Null>,Null,<Null>
80632190,2016-09-09 23:05:00,Summer,2016,9,September,Friday,23,23:00 to 23:59,6001605609,Pedestrian,55 to 59,Major,North York,Bathurst Manor (34),<Null>,Null,<Null>
80717325,2016-09-11 02:30:00,Summer,2016,9,September,Sunday,02,02:00 to 02:59,6001612832,Driver,45 to 49,Minimal,Toronto and East York,Moss Park (73),Passenger Van,Automobile,<Null>
80717378,2016-09-11 02:30:00,Summer,2016,9,September,Sunday,02,02:00 to 02:59,6001612832,Driver,20 to 24,Minimal,Toronto and East York,Moss Park (73),"Automobile, Station Wagon",Automobile,<Null>
80717379,2016-09-11 02:30:00,Summer,2016,9,September,Sunday,02,02:00 to 02:59,6001612832,Passenger,20 to 24,Major,Toronto and East York,Moss Park (73),<Null>,Null,<Null>
80717811,2016-09-12 16:51:00,Summer,2016,9,September,Monday,16,16:00 to 16:59,6001622859,Driver,50 to 54,None,Scarborough,Rouge (131),"Automobile, Station Wagon",Automobile,<Null>
80717812,2016-09-12 16:51:00,Summer,2016,9,September,Monday,16,16:00 to 16:59,6001622859,Driver,55 to 59,Major,Scarborough,Rouge (131),"Automobile, Station Wagon",Automobile,<Null>
80632196,2016-09-12 18:30:00,Summer,2016,9,September,Monday,18,18:00 to 18:59,6001623474,Driver,30 to 34,None,North York,Henry Farm (53),"Automobile, Station Wagon",Automobile,<Null>
80632197,2016-09-12 18:30:00,Summer,2016,9,September,Monday,18,18:00 to 18:59,6001623474,Pedestrian,55 to 59,Major,North York,Henry Farm (53),<Null>,Null,<Null>
80783715,2016-09-15 19:27:00,Summer,2016,9,September,Thursday,19,19:00 to 19:59,6001643828,Motorcycle Driver,15 to 19,Major,Toronto and East York,Wychwood (94),Motorcycle,Recreational,<Null>
80783716,2016-09-15 19:27:00,Summer,2016,9,September,Thursday,19,19:00 to 19:59,6001643828,Driver,unknown,None,Toronto and East York,Wychwood (94),"Automobile, Station Wagon",Automobile,<Null>
80718833,2016-09-16 10:47:00,Summer,2016,9,September,Friday,10,10:00 to 10:59,6001647391,Cyclist,40 to 44,Major,Scarborough,Tam O'Shanter-Sullivan (118),Bicycle,People,<Null>
80718834,2016-09-16 10:47:00,Summer,2016,9,September,Friday,10,10:00 to 10:59,6001647391,Truck Driver,50 to 54,None,Scarborough,Tam O'Shanter-Sullivan (118),Truck - Dump,Other,<Null>
80565108,2016-09-16 12:42:00,Summer,2016,9,September,Friday,12,12:00 to 12:59,6001648005,Driver,50 to 54,None,North York,York University Heights (27),"Automobile, Station Wagon",Automobile,<Null>
80565332,2016-09-16 12:42:00,Summer,2016,9,September,Friday,12,12:00 to 12:59,6001648005,Pedestrian,80 to 84,Fatal,North York,York University Heights (27),<Null>,Null,<Null>
80719030,2016-09-16 19:55:00,Summer,2016,9,September,Friday,19,19:00 to 19:59,6001650762,Driver,20 to 24,None,Etobicoke York,Alderwood (20),"Automobile, Station Wagon",Automobile,<Null>
80719031,2016-09-16 19:55:00,Summer,2016,9,September,Friday,19,19:00 to 19:59,6001650762,Pedestrian,10 to 14,Major,Etobicoke York,Alderwood (20),<Null>,Null,<Null>
80719032,2016-09-16 19:55:00,Summer,2016,9,September,Friday,19,19:00 to 19:59,6001650762,Passenger,20 to 24,None,Etobicoke York,Alderwood (20),<Null>,Null,<Null>
80719033,2016-09-16 19:55:00,Summer,2016,9,September,Friday,19,19:00 to 19:59,6001650779,Driver,20 to 24,Minor,Toronto and East York,O'Connor-Parkview (54),"Automobile, Station Wagon",Automobile,<Null>
80719034,2016-09-16 19:55:00,Summer,2016,9,September,Friday,19,19:00 to 19:59,6001650779,Driver,55 to 59,Major,Toronto and East York,O'Connor-Parkview (54),"Automobile, Station Wagon",Automobile,<Null>
80718720,2016-09-19 15:34:00,Summer,2016,9,September,Monday,15,15:00 to 15:59,6001668263,Motorcycle Driver,15 to 19,Major,North York,Don Valley Village (47),Motorcycle,Recreational,<Null>
80632209,2016-09-20 17:21:00,Summer,2016,9,September,Tuesday,17,17:00 to 17:59,6001675837,Driver,35 to 39,None,Toronto and East York,Runnymede-Bloor West Village (89),"Automobile, Station Wagon",Automobile,<Null>
80632210,2016-09-20 17:21:00,Summer,2016,9,September,Tuesday,17,17:00 to 17:59,6001675837,Pedestrian,35 to 39,Major,Toronto and East York,Runnymede-Bloor West Village (89),<Null>,Null,<Null>
80632211,2016-09-20 17:54:00,Summer,2016,9,September,Tuesday,17,17:00 to 17:59,6001676072,Driver,50 to 54,None,Toronto and East York,University (79),"Automobile, Station Wagon",Automobile,<Null>
80632212,2016-09-20 17:54:00,Summer,2016,9,September,Tuesday,17,17:00 to 17:59,6001676072,Cyclist,25 to 29,Major,Toronto and East York,University (79),Bicycle,People,<Null>
80719044,2016-09-20 21:30:00,Summer,2016,9,September,Tuesday,21,21:00 to 21:59,6001676561,Driver,55 to 59,None,North York,Pleasant View (46),"Automobile, Station Wagon",Automobile,<Null>
80719045,2016-09-20 21:30:00,Summer,2016,9,September,Tuesday,21,21:00 to 21:59,6001676561,Pedestrian,40 to 44,Major,North York,Pleasant View (46),<Null>,Null,<Null>
80719163,2016-09-21 15:37:00,Summer,2016,9,September,Wednesday,15,15:00 to 15:59,6001681800,Driver,65 to 69,None,Etobicoke York,West Humber-Clairville (1),"Automobile, Station Wagon",Automobile,<Null>
80719164,2016-09-21 15:37:00,Summer,2016,9,September,Wednesday,15,15:00 to 15:59,6001681800,Motorcycle Driver,35 to 39,Major,Etobicoke York,West Humber-Clairville (1),Motorcycle,Recreational,<Null>
80785524,2016-09-21 17:35:00,Summer,2016,9,September,Wednesday,17,17:00 to 17:59,6001682532,Driver,30 to 34,None,Toronto and East York,Wychwood (94),"Automobile, Station Wagon",Automobile,<Null>
80785525,2016-09-21 17:35:00,Summer,2016,9,September,Wednesday,17,17:00 to 17:59,6001682532,Passenger,25 to 29,None,Toronto and East York,Wychwood (94),<Null>,Null,<Null>
80785526,2016-09-21 17:35:00,Summer,2016,9,September,Wednesday,17,17:00 to 17:59,6001682532,Pedestrian,65 to 69,Fatal,Toronto and East York,Wychwood (94),<Null>,Null,<Null>
